year,month,day,hour,min,second,minsincemidnight,phi,theta,predictphi,predicttheta
2011,2,15,2,27,30,147,-54.226944,26,-56.783486,77.188922
2011,2,15,2,27,32,147,-55.226944,24,-56.783486,77.188933
2011,2,15,2,27,34,147,-55.226944,22,-56.783486,77.188943
2011,2,15,2,27,36,147,-55.226944,24,-56.783486,77.188954
2011,2,15,2,27,37,147,-56.226944,22,-56.783486,77.188959
2011,2,15,2,27,40,147,-57.226944,19,-56.783486,77.188975
2011,2,15,2,27,40,147,-55.226944,21,-56.783486,77.188975
2011,2,15,2,27,41,147,-57.226944,21,-56.783486,77.188981
2011,2,15,2,27,41,147,-55.226944,25,-56.783486,77.188981
2011,2,15,2,27,42,147,-56.226944,20,-56.783486,77.188986
2011,2,15,2,27,45,147,-54.226944,27,-56.783486,77.189002
2011,2,15,2,27,52,147,-54.226944,24,-56.783486,77.189039
2011,2,15,2,28,6,148,-55.226944,24,-56.533500,77.189113
2011,2,15,2,28,7,148,-55.226944,24,-56.533500,77.189119
2011,2,15,2,28,9,148,-54.226944,25,-56.533500,77.189129
2011,2,15,2,28,9,148,-55.226944,22,-56.533500,77.189129
2011,2,15,2,28,11,148,-55.226944,26,-56.533500,77.189140
2011,2,15,2,28,13,148,-56.226944,17,-56.533500,77.189151
2011,2,15,2,28,16,148,-55.226944,24,-56.533500,77.189167
2011,2,15,2,28,19,148,-54.226944,26,-56.533500,77.189183
2011,2,15,2,28,22,148,-55.226944,26,-56.533500,77.189198
2011,2,15,2,28,23,148,-55.226944,22,-56.533500,77.189204
2011,2,15,2,28,23,148,-57.226944,17,-56.533500,77.189204
2011,2,15,2,28,23,148,-56.226944,20,-56.533500,77.189204
2011,2,15,2,28,25,148,-56.226944,20,-56.533500,77.189214
2011,2,15,2,28,26,148,-54.226944,29,-56.533500,77.189220
2011,2,15,2,28,26,148,-54.226944,25,-56.533500,77.189220
2011,2,15,2,28,27,148,-54.226944,27,-56.533500,77.189225
2011,2,15,2,28,27,148,-56.226944,21,-56.533500,77.189225
2011,2,15,2,28,27,148,-57.226944,25,-56.533500,77.189225
2011,2,15,2,28,27,148,-55.226944,27,-56.533500,77.189225
2011,2,15,2,28,30,148,-54.226944,27,-56.533500,77.189241
2011,2,15,2,28,30,148,-54.226944,24,-56.533500,77.189241
2011,2,15,2,28,32,148,-55.226944,26,-56.533500,77.189252
2011,2,15,2,28,38,148,-54.226944,27,-56.533500,77.189283
2011,2,15,2,28,40,148,-54.226944,27,-56.533500,77.189294
2011,2,15,2,28,41,148,-54.226944,26,-56.533500,77.189299
2011,2,15,2,28,43,148,-54.226944,26,-56.533500,77.189310
2011,2,15,2,28,44,148,-65.226944,37,-56.533500,77.189315
2011,2,15,2,28,45,148,-56.226944,19,-56.533500,77.189321
2011,2,15,2,28,45,148,-56.226944,19,-56.533500,77.189321
2011,2,15,2,28,45,148,-54.226944,27,-56.533500,77.189321
2011,2,15,2,28,45,148,-54.226944,25,-56.533500,77.189321
2011,2,15,2,28,46,148,-54.226944,27,-56.533500,77.189326
2011,2,15,2,28,46,148,-54.226944,26,-56.533500,77.189326
2011,2,15,2,28,46,148,-55.226944,22,-56.533500,77.189326
2011,2,15,2,28,47,148,-54.226944,27,-56.533500,77.189331
2011,2,15,2,28,47,148,-55.226944,21,-56.533500,77.189331
2011,2,15,2,28,47,148,-57.226944,16,-56.533500,77.189331
2011,2,15,2,28,48,148,-54.226944,25,-56.533500,77.189337
2011,2,15,2,28,50,148,-54.226944,28,-56.533500,77.189347
2011,2,15,2,28,51,148,-55.226944,24,-56.533500,77.189352
2011,2,15,2,28,52,148,-55.226944,24,-56.533500,77.189358
2011,2,15,2,28,53,148,-55.226944,17,-56.533500,77.189363
2011,2,15,2,28,58,148,-54.226944,25,-56.533500,77.189390
2011,2,15,2,28,59,148,-55.226944,24,-56.533500,77.189395
2011,2,15,2,29,0,149,-54.226944,27,-56.283514,77.189400
2011,2,15,2,29,0,149,-55.226944,25,-56.283514,77.189400
2011,2,15,2,29,0,149,-54.226944,26,-56.283514,77.189400
2011,2,15,2,29,1,149,-54.226944,28,-56.283514,77.189406
2011,2,15,2,29,3,149,-55.226944,24,-56.283514,77.189416
2011,2,15,2,29,4,149,-46.226944,1,-56.283514,77.189421
2011,2,15,2,29,7,149,-56.226944,19,-56.283514,77.189437
2011,2,15,2,29,8,149,-55.226944,22,-56.283514,77.189443
2011,2,15,2,29,8,149,-55.226944,19,-56.283514,77.189443
2011,2,15,2,29,9,149,-55.226944,22,-56.283514,77.189448
2011,2,15,2,29,9,149,-56.226944,21,-56.283514,77.189448
2011,2,15,2,29,9,149,-54.226944,26,-56.283514,77.189448
2011,2,15,2,29,10,149,-54.226944,24,-56.283514,77.189453
2011,2,15,2,29,11,149,-56.226944,23,-56.283514,77.189459
2011,2,15,2,29,17,149,-56.226944,19,-56.283514,77.189490
2011,2,15,2,29,17,149,-55.226944,25,-56.283514,77.189490
2011,2,15,2,29,17,149,-56.226944,21,-56.283514,77.189490
2011,2,15,2,29,18,149,-54.226944,27,-56.283514,77.189496
2011,2,15,2,29,18,149,-54.226944,25,-56.283514,77.189496
2011,2,15,2,29,19,149,-54.226944,22,-56.283514,77.189501
2011,2,15,2,29,28,149,-56.226944,19,-56.283514,77.189549
2011,2,15,2,29,37,149,-54.226944,27,-56.283514,77.189597
2011,2,15,2,29,38,149,-55.226944,27,-56.283514,77.189602
2011,2,15,2,29,55,149,-55.226944,25,-56.283514,77.189692
2011,2,15,2,30,12,150,-54.226944,25,-56.033529,77.189782
2011,2,15,2,30,17,150,-54.226944,24,-56.033529,77.189809
2011,2,15,2,30,19,150,-53.226944,26,-56.033529,77.189819
2011,2,15,2,30,59,150,-54.226944,22,-56.033529,77.190031
2011,2,15,2,31,1,151,-55.226944,22,-55.783543,77.190042
2011,2,15,2,31,2,151,-54.226944,21,-55.783543,77.190047
2011,2,15,2,31,2,151,-54.226944,24,-55.783543,77.190047
2011,2,15,2,31,2,151,-54.226944,22,-55.783543,77.190047
2011,2,15,2,31,2,151,-54.226944,25,-55.783543,77.190047
2011,2,15,2,31,3,151,-54.226944,18,-55.783543,77.190052
2011,2,15,2,31,3,151,-54.226944,28,-55.783543,77.190052
2011,2,15,2,31,4,151,-55.226944,25,-55.783543,77.190058
2011,2,15,2,31,5,151,-54.226944,24,-55.783543,77.190063
2011,2,15,2,31,6,151,-54.226944,27,-55.783543,77.190068
2011,2,15,2,31,11,151,-54.226944,21,-55.783543,77.190095
2011,2,15,2,31,21,151,-55.226944,20,-55.783543,77.190148
2011,2,15,2,31,22,151,-54.226944,28,-55.783543,77.190153
2011,2,15,2,31,22,151,-55.226944,22,-55.783543,77.190153
2011,2,15,2,31,23,151,-55.226944,17,-55.783543,77.190158
2011,2,15,2,31,23,151,-54.226944,22,-55.783543,77.190158
2011,2,15,2,31,26,151,-54.226944,25,-55.783543,77.190174
2011,2,15,2,31,31,151,-55.226944,20,-55.783543,77.190201
2011,2,15,2,31,32,151,-53.226944,26,-55.783543,77.190206
2011,2,15,2,31,32,151,-53.226944,28,-55.783543,77.190206
2011,2,15,2,31,33,151,-55.226944,22,-55.783543,77.190211
2011,2,15,2,31,35,151,-55.226944,21,-55.783543,77.190222
2011,2,15,2,31,35,151,-55.226944,21,-55.783543,77.190222
2011,2,15,2,31,36,151,-55.226944,18,-55.783543,77.190227
2011,2,15,2,31,37,151,-54.226944,23,-55.783543,77.190232
2011,2,15,2,31,37,151,-54.226944,32,-55.783543,77.190232
2011,2,15,2,31,38,151,-55.226944,22,-55.783543,77.190238
2011,2,15,2,31,39,151,-54.226944,25,-55.783543,77.190243
2011,2,15,2,31,39,151,-54.226944,25,-55.783543,77.190243
2011,2,15,2,31,44,151,-54.226944,23,-55.783543,77.190269
2011,2,15,2,31,45,151,-54.226944,21,-55.783543,77.190275
2011,2,15,2,31,45,151,-54.226944,22,-55.783543,77.190275
2011,2,15,2,31,47,151,-55.226944,21,-55.783543,77.190285
2011,2,15,2,31,47,151,-55.226944,24,-55.783543,77.190285
2011,2,15,2,31,47,151,-54.226944,21,-55.783543,77.190285
2011,2,15,2,31,47,151,-55.226944,23,-55.783543,77.190285
2011,2,15,2,31,48,151,-55.226944,20,-55.783543,77.190291
2011,2,15,2,31,49,151,-53.226944,28,-55.783543,77.190296
2011,2,15,2,31,50,151,-53.226944,26,-55.783543,77.190301
2011,2,15,2,31,50,151,-53.226944,21,-55.783543,77.190301
2011,2,15,2,31,51,151,-54.226944,22,-55.783543,77.190306
2011,2,15,2,31,52,151,-55.226944,20,-55.783543,77.190312
2011,2,15,2,31,52,151,-53.226944,28,-55.783543,77.190312
2011,2,15,2,31,52,151,-53.226944,26,-55.783543,77.190312
2011,2,15,2,31,53,151,-54.226944,25,-55.783543,77.190317
2011,2,15,2,31,54,151,-55.226944,21,-55.783543,77.190322
2011,2,15,2,31,55,151,-54.226944,25,-55.783543,77.190328
2011,2,15,2,31,55,151,-53.226944,30,-55.783543,77.190328
2011,2,15,2,31,56,151,-54.226944,24,-55.783543,77.190333
2011,2,15,2,31,56,151,-54.226944,24,-55.783543,77.190333
2011,2,15,2,31,56,151,-54.226944,24,-55.783543,77.190333
2011,2,15,2,31,56,151,-54.226944,22,-55.783543,77.190333
2011,2,15,2,31,57,151,-54.226944,22,-55.783543,77.190338
2011,2,15,2,31,57,151,-55.226944,20,-55.783543,77.190338
2011,2,15,2,31,57,151,-54.226944,21,-55.783543,77.190338
2011,2,15,2,31,57,151,-54.226944,24,-55.783543,77.190338
2011,2,15,2,31,58,151,-53.226944,26,-55.783543,77.190343
2011,2,15,2,31,58,151,-53.226944,22,-55.783543,77.190343
2011,2,15,2,31,59,151,-54.226944,23,-55.783543,77.190349
2011,2,15,2,32,0,152,-54.226944,21,-55.533558,77.190354
2011,2,15,2,32,1,152,-54.226944,26,-55.533558,77.190359
2011,2,15,2,32,1,152,-54.226944,24,-55.533558,77.190359
2011,2,15,2,32,1,152,-54.226944,21,-55.533558,77.190359
2011,2,15,2,32,2,152,-54.226944,22,-55.533558,77.190365
2011,2,15,2,32,2,152,-55.226944,23,-55.533558,77.190365
2011,2,15,2,32,2,152,-54.226944,25,-55.533558,77.190365
2011,2,15,2,32,2,152,-53.226944,24,-55.533558,77.190365
2011,2,15,2,32,3,152,-53.226944,26,-55.533558,77.190370
2011,2,15,2,32,3,152,-54.226944,22,-55.533558,77.190370
2011,2,15,2,32,3,152,-54.226944,25,-55.533558,77.190370
2011,2,15,2,32,4,152,-54.226944,24,-55.533558,77.190375
2011,2,15,2,32,4,152,-54.226944,22,-55.533558,77.190375
2011,2,15,2,32,4,152,-53.226944,24,-55.533558,77.190375
2011,2,15,2,32,4,152,-54.226944,26,-55.533558,77.190375
2011,2,15,2,32,5,152,-54.226944,16,-55.533558,77.190380
2011,2,15,2,32,5,152,-54.226944,27,-55.533558,77.190380
2011,2,15,2,32,6,152,-53.226944,24,-55.533558,77.190386
2011,2,15,2,32,11,152,-54.226944,25,-55.533558,77.190412
2011,2,15,2,32,11,152,-53.226944,27,-55.533558,77.190412
2011,2,15,2,32,15,152,-54.226944,22,-55.533558,77.190433
2011,2,15,2,32,22,152,-54.226944,16,-55.533558,77.190470
2011,2,15,2,32,23,152,-54.226944,24,-55.533558,77.190476
2011,2,15,2,32,23,152,-54.226944,19,-55.533558,77.190476
2011,2,15,2,32,23,152,-54.226944,23,-55.533558,77.190476
2011,2,15,2,32,23,152,-53.226944,29,-55.533558,77.190476
2011,2,15,2,32,24,152,-54.226944,26,-55.533558,77.190481
2011,2,15,2,32,24,152,-54.226944,23,-55.533558,77.190481
2011,2,15,2,32,25,152,-54.226944,19,-55.533558,77.190486
2011,2,15,2,32,25,152,-53.226944,23,-55.533558,77.190486
2011,2,15,2,32,25,152,-55.226944,20,-55.533558,77.190486
2011,2,15,2,32,26,152,-53.226944,26,-55.533558,77.190491
2011,2,15,2,32,26,152,-54.226944,23,-55.533558,77.190491
2011,2,15,2,32,28,152,-53.226944,26,-55.533558,77.190502
2011,2,15,2,32,28,152,-53.226944,26,-55.533558,77.190502
2011,2,15,2,32,29,152,-54.226944,24,-55.533558,77.190507
2011,2,15,2,32,29,152,-53.226944,26,-55.533558,77.190507
2011,2,15,2,32,29,152,-53.226944,26,-55.533558,77.190507
2011,2,15,2,32,29,152,-53.226944,28,-55.533558,77.190507
2011,2,15,2,32,31,152,-54.226944,23,-55.533558,77.190518
2011,2,15,2,32,31,152,-53.226944,26,-55.533558,77.190518
2011,2,15,2,32,31,152,-54.226944,22,-55.533558,77.190518
2011,2,15,2,32,32,152,-53.226944,27,-55.533558,77.190523
2011,2,15,2,32,32,152,-53.226944,26,-55.533558,77.190523
2011,2,15,2,32,32,152,-54.226944,22,-55.533558,77.190523
2011,2,15,2,32,33,152,-53.226944,25,-55.533558,77.190528
2011,2,15,2,32,34,152,-53.226944,26,-55.533558,77.190534
2011,2,15,2,32,34,152,-55.226944,19,-55.533558,77.190534
2011,2,15,2,32,35,152,-54.226944,24,-55.533558,77.190539
2011,2,15,2,32,35,152,-54.226944,24,-55.533558,77.190539
2011,2,15,2,32,36,152,-54.226944,24,-55.533558,77.190544
2011,2,15,2,32,37,152,-54.226944,20,-55.533558,77.190550
2011,2,15,2,32,37,152,-53.226944,26,-55.533558,77.190550
2011,2,15,2,32,37,152,-53.226944,24,-55.533558,77.190550
2011,2,15,2,32,43,152,-55.226944,19,-55.533558,77.190581
2011,2,15,2,32,43,152,-53.226944,25,-55.533558,77.190581
2011,2,15,2,32,44,152,-53.226944,24,-55.533558,77.190587
2011,2,15,2,32,45,152,-54.226944,24,-55.533558,77.190592
2011,2,15,2,32,45,152,-54.226944,23,-55.533558,77.190592
2011,2,15,2,32,45,152,-54.226944,22,-55.533558,77.190592
2011,2,15,2,32,45,152,-54.226944,18,-55.533558,77.190592
2011,2,15,2,32,45,152,-53.226944,24,-55.533558,77.190592
2011,2,15,2,32,46,152,-54.226944,25,-55.533558,77.190597
2011,2,15,2,32,46,152,-53.226944,26,-55.533558,77.190597
2011,2,15,2,32,46,152,-53.226944,24,-55.533558,77.190597
2011,2,15,2,32,47,152,-54.226944,18,-55.533558,77.190602
2011,2,15,2,32,47,152,-54.226944,23,-55.533558,77.190602
2011,2,15,2,32,50,152,-55.226944,17,-55.533558,77.190618
2011,2,15,2,32,57,152,-55.226944,22,-55.533558,77.190655
2011,2,15,2,32,58,152,-53.226944,26,-55.533558,77.190660
2011,2,15,2,32,58,152,-53.226944,27,-55.533558,77.190660
2011,2,15,2,32,59,152,-53.226944,19,-55.533558,77.190666
2011,2,15,2,32,59,152,-54.226944,24,-55.533558,77.190666
2011,2,15,2,32,59,152,-55.226944,22,-55.533558,77.190666
2011,2,15,2,33,0,153,-55.226944,18,-55.283572,77.190671
2011,2,15,2,33,0,153,-54.226944,22,-55.283572,77.190671
2011,2,15,2,33,0,153,-53.226944,26,-55.283572,77.190671
2011,2,15,2,33,1,153,-53.226944,27,-55.283572,77.190676
2011,2,15,2,33,2,153,-53.226944,24,-55.283572,77.190682
2011,2,15,2,33,2,153,-54.226944,22,-55.283572,77.190682
2011,2,15,2,33,2,153,-53.226944,25,-55.283572,77.190682
2011,2,15,2,33,3,153,-55.226944,19,-55.283572,77.190687
2011,2,15,2,33,3,153,-54.226944,21,-55.283572,77.190687
2011,2,15,2,33,3,153,-53.226944,26,-55.283572,77.190687
2011,2,15,2,33,3,153,-53.226944,24,-55.283572,77.190687
2011,2,15,2,33,4,153,-54.226944,24,-55.283572,77.190692
2011,2,15,2,33,4,153,-54.226944,25,-55.283572,77.190692
2011,2,15,2,33,4,153,-55.226944,24,-55.283572,77.190692
2011,2,15,2,33,4,153,-53.226944,26,-55.283572,77.190692
2011,2,15,2,33,5,153,-53.226944,24,-55.283572,77.190697
2011,2,15,2,33,5,153,-54.226944,25,-55.283572,77.190697
2011,2,15,2,33,5,153,-53.226944,26,-55.283572,77.190697
2011,2,15,2,33,6,153,-53.226944,24,-55.283572,77.190703
2011,2,15,2,33,6,153,-53.226944,24,-55.283572,77.190703
2011,2,15,2,33,6,153,-53.226944,29,-55.283572,77.190703
2011,2,15,2,33,7,153,-53.226944,24,-55.283572,77.190708
2011,2,15,2,33,7,153,-54.226944,22,-55.283572,77.190708
2011,2,15,2,33,8,153,-53.226944,26,-55.283572,77.190713
2011,2,15,2,33,8,153,-53.226944,26,-55.283572,77.190713
2011,2,15,2,33,9,153,-54.226944,21,-55.283572,77.190719
2011,2,15,2,33,9,153,-54.226944,28,-55.283572,77.190719
2011,2,15,2,33,9,153,-54.226944,25,-55.283572,77.190719
2011,2,15,2,33,10,153,-55.226944,20,-55.283572,77.190724
2011,2,15,2,33,10,153,-54.226944,18,-55.283572,77.190724
2011,2,15,2,33,10,153,-54.226944,22,-55.283572,77.190724
2011,2,15,2,33,11,153,-53.226944,26,-55.283572,77.190729
2011,2,15,2,33,11,153,-53.226944,27,-55.283572,77.190729
2011,2,15,2,33,12,153,-53.226944,27,-55.283572,77.190734
2011,2,15,2,33,12,153,-53.226944,27,-55.283572,77.190734
2011,2,15,2,33,13,153,-53.226944,27,-55.283572,77.190740
2011,2,15,2,33,13,153,-53.226944,27,-55.283572,77.190740
2011,2,15,2,33,13,153,-53.226944,26,-55.283572,77.190740
2011,2,15,2,33,13,153,-53.226944,26,-55.283572,77.190740
2011,2,15,2,33,13,153,-55.226944,19,-55.283572,77.190740
2011,2,15,2,33,14,153,-56.226944,29,-55.283572,77.190745
2011,2,15,2,33,14,153,-54.226944,19,-55.283572,77.190745
2011,2,15,2,33,14,153,-53.226944,25,-55.283572,77.190745
2011,2,15,2,33,15,153,-54.226944,22,-55.283572,77.190750
2011,2,15,2,33,15,153,-53.226944,27,-55.283572,77.190750
2011,2,15,2,33,15,153,-53.226944,26,-55.283572,77.190750
2011,2,15,2,33,15,153,-55.226944,21,-55.283572,77.190750
2011,2,15,2,33,15,153,-64.226944,36,-55.283572,77.190750
2011,2,15,2,33,16,153,-53.226944,27,-55.283572,77.190756
2011,2,15,2,33,16,153,-53.226944,26,-55.283572,77.190756
